,code,name,mkt_segment,close,transaction_volume,mrk_cap,shares_outstanding,desc
1407,102210,에이치디,2,1100,0,81066045500,73696405,"HD Co., Ltd. manufactures and sells ship parts in South Korea and internationally. It offers rudder assembly products, such as rudder blades, rudder stocks, pintles, rudder carriers, rudder horns, stern tubes and bosses, propeller shafts, and steering gears. The company was formerly known as Haeduk Powerway Co.,Ltd. and changed its name to HD Co., Ltd. in February 2021. HD Co., Ltd. was founded in 1978 and is headquartered in Busan, South Korea."
1408,072990,에이치시티,2,13600,333464200,94215360000,6927600,"HCT Co., Ltd provides test and calibration services in South Korea and internationally. The company offers test services, including testing, inspection, and certification of the devices and equipment of various industries, such as mobile, environment, shipbuilding, energy, and machinery. It also provides calibration services for measuring equipment; and management services for clean room. The company was founded in 2000 and is headquartered in Icheon-si, South Korea."
1410,176440,에이치엔티,2,1920,0,164619542400,85739345,"HNT Electronics Company Ltd. produces and sells camera modules primarily in China and Vietnam. It also provides car camera solutions and fingerprint recognition modules. The company was founded in 2006 and is headquartered in Seongnam, South Korea."
1411,028300,에이치엘비,2,43350,26554589000,2302005166200,53102772,"HLB Co., Ltd. manufactures pharmaceutical products, and builds ships. It manufactures and sells various types of lifeboats for marine plants, drill ships, and cruise vessels in South Korea. The company offers conventional type lifeboats, free fall type lifeboats, and rescue boats. It also provides marine and yacht engines; hooks; RIB, patrol, fishing, aluminum, and leisure boats; fishery inspection ships; and safety goods, as well as lifeboat and davit inspection and repair services, service engineering training, and spare parts for lifeboats and davits. In addition, the company develops Riboseranib, a targeted anti-cancer agent; and Apilia that is used for the treatment for ovarian cancer. HLB Co., Ltd. was founded in 1975 and is headquartered in Ulsan, South Korea."
1412,067630,에이치엘비생명과학,2,14300,17041209100,673393477900,47090453,"HLB Life Science Co., Ltd. engages in the wholesaling and distribution of pharmaceuticals in South Korea and internationally. It also develops Rivoceranib, a small-molecule tyrosine kinase inhibitor for the treatment of various cancers, including gastric cancer, colorectal cancer, hepatocellular carcinoma, non-small cell lung cancer, esophageal cancer, thyroid cancer, mesothelioma, and neuroendocrine tumors; Seclidemstat, a novel epigenetic oral small molecule for target therapy to normalize gene expression and suppress tumor growth in various solid tumors, such as lung, breast, and prostate cancer; and Tegavivint, inhibitor of the Wnt/Ã-catenin for the treatment of desmoid tumors, acute myeloid leukemia, osteosarcoma, and a range of solid tumor types. In addition, the company develops LifeLiver, an extracorporeal bioartificial liver system; HepaStem, a heterologous human adult liver-derived progenitor cell therapy; and HLBLS-200, a biocompatible polysaccharide-based powders that forms adhesive hemostasis upon contact with blood. Further, it is involved in the waste heat recovery, cogeneration power generation, facility installation, solar energy, photovoltaic power generation, bioenergy, geothermal energy, waste energy, wind power, and fuel cell businesses. The company also undertakes energy efficiency projects; and builds heating/heating system improvement projects. The company was formerly known as Energy Solutions Co., Ltd. and changed its name to HLB Life Science Co.,Ltd. in December 2015. HLB Life Science Co.,Ltd. was founded in 1998 and is headquartered in Hwaseong, South Korea."
1413,047920,에이치엘비제약,2,16450,14474307050,367786155450,22357821,"HLB Pharmaceutical Co., Ltd, a pharmaceutical company, develops peptide drugs in South Korea. The company offers skeletal muscle relaxants, tranquilizers, antihistamines, antihypertensive agents, pain relief, antipruritics, astringents, anti-inflammatories, alimentary system drugs, metabolic drugs, ophthalmic agents, local anesthetics, antiarteriosclerotic agents, expectorants, antipyretics, analgesics, antidiabetic drug, chemotherapeutics, peptic ulcer agents, central nervous system drug, antibiotics, digestives, antacids, dental drugs, multivitamins, parasistic skin disese drugs, dermatlogicals, agents for urogenital organ, amino acid agent, antitussive, mucolytic agents, anthelmintics, antidiarrheals, circulatory system drug, vitamins, skin softeners, anti-hemorrhoid drugs, and agents for liver disease. It is also developing CTT-004 for the treatment of ataxia induced by spinocerebellar degeneration; and offers CMO services. The company was formerly known as Mediforum Pharmaceutical Incorporation and changed its name to HLB Pharmaceutical Co., Ltd in October 2020. HLB Pharmaceutical Co., Ltd was founded in 1998 and is headquartered in Namyangju, South Korea."
1414,043220,에이치엘비파워,2,1080,837445135,98404607160,91115377,"HLB Power Co., Ltd. manufactures and sells power plant dampers and busways in South Korea. It offers dampers for thermal power generation, petrochemical plants, steel mills, and cement plants; diverters, steel structures, exhaust gas bypass systems, hydraulic power units, expansion joints, stack dampers, and blanking plates; electric steam humidifiers, silencers, fire dampers, pneumatic control and electro hydraulic products, back draft and check dampers, and opposed/parallel blades; and SOx scrubber dampers, as well as busway power distribution systems. The company also manufactures electric energy storage systems. In addition, it provides duct, air conditioning, and mechanical equipment, as well as electric work services; and lifeboats, and debit maintenance and repair work services. Further, the company offers micro batteries; air clean filter products; agriculture systems; health drinks; derma cosmetic products; oil adsorbent pads; and medical appliances, such as disposable syringe sand needles, and filter syringes. HLB Power Co., Ltd. was founded in 1995 and is headquartered in Seoul, South Korea."
1415,239610,에이치엘사이언스,2,43400,1007294650,223169223200,5142148,"HLscience Co., Ltd. researches, develops, and sells bio-healthcare products in South Korea and internationally. It provides products in the fields of female health, liver health, climacterium women, intestinal, stomach, antioxidant/skin, eye, articulation, diet, general and medicare foods, immune systems, blood circulation, stomach health, etc. The company offers products primarily under Dr. Super Khan, Red Cleo, Dr. Spirulina, Dr. Circuone, Menopause N Red Pomegranate+, Skin N Red Pomegranate, and Immunity&sanghwang names through retail stores and home shopping channels, as well as online shopping network. HLscience Co., Ltd. was founded in 2000 and is headquartered in Uiwang, South Korea."
1416,353070,에이치엠씨제4호스팩,2,2085,22935,8986350000,4310000,"Hmcib No.4 Special Purpose Acquisition Company focuses on acquiring and merging other companies of growth-oriented industries. The company was founded in 2020 and is based in Seoul, South Korea."
1417,353060,에이치엠씨제5호스팩,2,2040,9385965,10434600000,5115000,"HMCIB NO.5 Special Purpose Acquisition Company is a blank check company. The company focuses on acquiring and merging with other companies. The company was founded in 2020 and is based in Seoul, South Korea."
1418,044780,에이치케이,2,1775,200899270,32847771925,18505787,"HK Co., Ltd. manufactures and sells laser cutting machines in South Korea and internationally. It offers fiber, CO2, tube, and hybrid laser cutting machines; laser welding machines; deburring machines; and press brakes, as well as automation products, including automatic loading/unloading, and material screening and loading systems. The company was formerly known as Hankwang Co., Ltd. and changed its name to HK Co., Ltd. in March 2015. HK Co., Ltd. was founded in 1990 and is headquartered in Hwaseong-si, South Korea."
1419,071670,에이테크솔루션,2,15800,2137563300,158000000000,10000000,"A-Tech Solution Co., Ltd. manufactures and sells injection molds and stamping dies in South Korea and internationally. The company offers injection molds for automotive parts, electronic parts, tooling, and machines; stamping die for automotive parts, including moving panels, high tension steels, and progressive tools; vacuum/foaming molds for refrigerators, foaming molds for interior automotive parts, and press molds for home appliance parts; and composite tools. It also provides precision press dies, press dies, precision gear molds, automotive components, OA components, optics components, and semiconductor components. A-Tech Solution Co., Ltd. was founded in 2001 and is headquartered in Hwaseong, South Korea."
1420,045660,에이텍,2,31150,6468808750,257299000000,8260000,"Atec Co. Ltd. develops technologies and products in the area of display solutions primarily in South Korea. It builds, integrates, and maintains mainframe systems, servers, computer equipment, and network solutions. The company offers LCD application products, such as LCD-build PCs, LCD monitors, kiosks, digital information display products, and BID products; and RFID application products comprising bus ticketing systems, cash counting machines, automated chargers, KTL machine bus card validators, automated fare collection systems, taxi payment devices, convenience store's payment device, and tollgate systems. It also provides general information services for supporting the solutions of various accidents and difficulties; integrated and selective maintenance/repair services for IT resources, such as various applied programs, systems, managerial tools, and infrastructures; and consulting services, including strategy and e-Biz process consulting, solution consulting, and implementation and consulting services for various industrial fields comprising public national defense, education, electronics, manufacturing, and service fields. The company also exports its products. Atec Co. Ltd. was founded in 1993 and is headquartered in Seongnam, South Korea."
1421,224110,에이텍티앤,2,25400,5717873500,135636000000,5340000,"Atec T& Co., Ltd develops and provides products and services in the RFID field in South Korea and internationally. The company offers bus, railway, and taxi automated fare collection systems. It also provides advanced driver assistance systems; cooperative-intelligent transport systems that offer accident-related information, such as traffic conditions, sudden stop, and fallen objects to the driver in real time; and digital tacho graph solution to record vehicle's GPS position, driving speed, RPM number per minute, vehicle status, brake signal, azimuth, acceleration, etc. In addition, the company offers various RFID application products comprising card vending and collecting machines, horse race ticket vending machines, smart gates, stand type devices, commuter bus validators, manned rechargers, ID card recognition devices, coin changers and recyclers, coin validators, external LTE routers, and receipt printers; and automated kiosks. Atec T& Co., Ltd was founded in 1993 and is based in Seongnam, South Korea."
1422,230980,에이트원,2,5870,528125230,96439063540,16429142,"AIIT ONE Co., Ltd. develops and provides VR/AR/MR training simulation and smart learning systems. The company provides experimental 4D VR simulators for safety education to prevent industrial accidents; educational simulators for operational training; educative maintenance training simulators; 360Â° omni-directional virtual training systems, which offer VR experience by grasping and analyzing a user's motion through a large screen and an omni-directional sensor; and educational augmented reality systems that provide virtual information based on realty in a three-dimensional manner. It also offers smart learning systems that provide systematic and optimized complete training solutions through interaction with various smart equipment and systems; and develops mobile solutions in various fields. The company was formerly known as Soltworks Co., Ltd. and changed its name to AIIT ONE Co., Ltd. in December 2020. AIIT ONE Co., Ltd. was founded in 1985 and is headquartered in Gwangmyeong-si, South Korea."
1423,021080,에이티넘인베스트,2,3320,26857434555,159360000000,48000000,"Atinum Investment Co., Ltd is a principal investment firm. The firm specializing in investments in the information technology and communication, materials for Information technology, renewable energy, metal and non-metal, distribution, media and contents, materials and components, and biotechnology and life science industries. It also considers investments in industries related to the fourth industrial revolution. The firm considers providing growth capital from start-ups to emerging growth stages. It also provides financial consultation and services in South Korea. The firm offers investment services to venture enterprises; start-ups; unlisted and unregistered small and medium businesses; and restructuring and project financing services. It primarily invests in South Korea with a focus in Seoul, Gyeonggi, Daejeon, Gyeongbuk, and Gyeongnam province. Atinum Investment Co., Ltd, formerly known as Hanmi Venture Capital Co. Ltd, was established in 1988 and is based in Seoul, South Korea."
1424,089530,에이티세미콘,2,395,6797951647,56333245740,142615812,"AT semicon Co., Ltd. provides semiconductor packaging and testing services in South Korea. It offers semiconductor backend turn-key services, including design and simulation, and reliability and failure analysis services; and packaging products, such as multi chip package, system in package, flip-chip, e-MMC, BOC, FBGA, QFN, QFP, TSOP, and FCBGA products. The company also provides various wafer test services, as well as wafer-related test services comprising development of test programs, laser repair, automatic visual inspection, and wafer-level burn-in tests; final test services, which include tests on electric attributes, as well as development of test programs and fabrication of interfaces; and various back-end services related to semiconductor tests consisting of laser marking, visual inspection, and baking, as well as drop shipping, as well as memory, system IC, and CIS test solutions. It primarily serves integrated device manufacturers and fabless enterprises. The company was formerly known as iTEST Co., Ltd. and changed its name to AT semicon Co., Ltd. in January 2014. AT semicon Co., Ltd. was founded in 2001 and is headquartered in Icheon, South Korea."
1425,200470,에이팩트,2,6640,864199770,116556435200,17553680,"APACT Co., Ltd. manufactures and sells semiconductor testing equipment in South Korea. It offers probe test, final test, and inspection equipment. The company was formerly known as Hisem Co., Ltd. and changed its name to APACT Co., Ltd. in March 2020. APACT Co., Ltd. was founded in 2007 and is based in Anseong, South Korea."
1426,073070,에이팸,2,2035,0,58427546375,28711325,"Apam Corporation provides wiring harnesses for the automobile industry in South Korea. It offers wiring harnesses for passenger and electric vehicles; and W/H items, such as fuse and relay boxes, protectors, and dash and door grommets. The company was formerly known as Esmo Corporation and changed its name to Apam Corporation in December 2020. Apam Corporation was founded in 1994 and is headquartered in Ulsan, South Korea."
1428,262260,에이프로,2,37750,2451723000,259743631500,6880626,"APRO Co., Ltd. supplies rechargeable li-ion battery manufacturing equipment worldwide. The company offers integrated solutions for battery applications, such as electric vehicles and e-mobility based on power conversion and control technology. It also provides solutions of high-tech technology of power conversion, user-friendly design, production know-how, and post-production. The company was incorporated in 2000 and is headquartered in Gunpo-si, South Korea."
1429,109960,에이프로젠 H&G,2,730,1369707416,130447508410,178695217,"Aprogen Healthcare & Games Inc. engages in the development of medicines using biomedical technology. The company operates through Game Business, Rental Profit, and Pharmaceutical divisions. It offers specialty drugs, such as antibiotics, circulatory system, digestive system, anti-inflammatory, and analgesic drugs. The company also offers wireless remote lighting monitoring and control system for streetlights/security lamps, and Bluetooth hands-free for vehicles; rents bio equipment; and leases real estate properties. In addition, it provides mobile games, such as Dragon Raja M, Legend of super heroes, Heroes & Titans, and Flame shadow. The company was formerly known as Locojoy International Corporation. Aprogen Healthcare & Games Inc. was founded in 1998 and is headquartered in Seongnam, South Korea."
1430,007460,에이프로젠 KIC,1,2105,10490676220,386636114970,183675114,"Aprogen KIC Inc. designs, manufactures, and maintains plant facilities for steelwork, petrochemistry, shipbuilding, power plant, and LNG base industries in South Korea. The company also offers thermal and cold spray services; and clad rolls, clad plates, wear plates, clad pipes and fittings, and plasma transferred arcs. In addition, it provides Nukon system, a special heat-preservation system that keeps the pipe facility of the internal equipment of the containment building working safely in the pressurized water reactor power plant; foamglas, a cellular glass insulation product; and fireproof insulation works in the POSCO furnaces and boilers. The company was formerly known as Nara KIC Inc. Aprogen KIC Inc. was founded in 1971 and is based in Seongnam-si, South Korea."
1431,003060,에이프로젠제약,1,1175,2305902180,468326526225,398575767,"Aprogen pharmaceuticals,Inc. manufactures and sells pharmaceutical products primarily in South Korea. It offers approximately 200 types of medicines, including ethical and over the counter drugs. The company offers its drugs for transfusion, digestive system, osteoarthritis, skeletal muscle relaxants, NSAIDs, osteoporosis, circulatory system, endocrine, respiratory system, urinary system, depilatory, antihistamines and antiallergics, obesity, brain function, neurologics, and male pattern hair loss. It also provides anti-biotic, anti-fungal, anti-viral, anti-ulcerant, anti-epliepsy products; external agents; anti-cancer drugs; amino-acid nutrient transfusion agents; and cosmetics. The company was formerly known as Schnell Biopharmaceuticals, Inc. and changed its name to Aprogen pharmaceuticals,Inc. in April 2017. Aprogen pharmaceuticals,Inc. was founded in 1960 and is headquartered in Seongnam, South Korea."
1432,244920,에이플러스에셋,1,7600,11293636190,171818466800,22607693,"Aplus Asset Advisor Co. Ltd provides life and non-life insurance products. The company offers GI, cancer/medical, nursing/silver, fetal and child care, pension/variable annuity/savings, variable universal, car, driver, fire, and other insurance products. It also provides financial advisory and consulting services. The company was founded in 2007 and is based in Seoul, South Korea."
1433,089970,에이피티씨,2,23550,32886754750,554946212250,23564595,"Adaptive Plasma Technology Corp. manufactures and sells dry etcher systems that are used for semiconductor production process. It offers poly and metal etcher systems. The company was founded in 2002 and is based in Icheon, South Korea."
1434,230240,에치에프알,2,25100,3157226750,323338702000,12882020,"HFR, Inc. provides digital infrastructure solutions for telco/enterprise markets in the field of wired and wireless access in South Korea, the United States, and Japan. It offers mobile access solutions, such as flexi-haul WDM xHaul, semi-passive WDM xHaul, packet xHaul, distributed antenna systems, and carrier ethernet switches; broadband access solutions, including FTTH, FTTB+LAN, and FTTB+G solutions; and private 5G solutions comprising BSS/OSS, vCore, vRAN, and vertical applications for digital transformation in enterprises and industries. The company was founded in 2000 and is based in Seongnam, South Korea."
1435,064510,에코마이스터,2,1470,322621785,39236663760,26691608,"Ecomaister Co., Ltd. manufactures and sells slag automation technology related products in South Korea and internationally. The company manufactures computer numerical control (CNC) under floor wheel lathes, CNC above floor wheel lathes, and under floor wheel lathe, as well as automatic wheel measuring systems. It also manufactures and sells slag atomizing plant, inspection equipment, and general industrial machinery. In addition, it offers precious slag balls; abrasive materials, roofing materials, repair reinforcement abrasive materials, and special purpose abrasives; wastewater filtration and water filtration solution; and ready-mix concrete materials, asphalt materials, daily cover, soft soil improvement materials, and construction materials. Ecomaister Co., Ltd. was founded in 1982 and is headquartered in Incheon, South Korea."
1436,230360,에코마케팅,2,27150,2229958950,882860279100,32517874,"Echomarketing Co.,Ltd. provides marketing services in South Korea and internationally. It offers marketing automation, performance analytics, campaign optimization, search marketing management, and customer value management solutions. The company was founded in 2003 and is headquartered in Seoul, South Korea."
1437,038870,에코바이오,2,8450,468378940,98112899300,11610994,"EcoBio Holdings Co., Ltd. engages in the development, investment, operation, and sale of new and renewable energy. The company was formerly known as Eco Energy Holdings Co., Ltd. and changed its name to EcoBio Holdings Co., Ltd. in April 2016. EcoBio Holdings Co., Ltd. was founded in 1989 and is headquartered in Seoul, South Korea."
1438,128540,에코캡,2,4855,3358816150,70682974000,14558800,"ECOCAB Co., Ltd. manufactures and sells automotive cables in South Korea and internationally. The company offers wires and cables, including interior, heat resistant, type C flexible, twist, JASO, SAE, and other wires, as well as battery, AL, shield, high voltage, and special cables; and head lamp and DRL, tail lamp and decklid, air bag squib connector wiring, battery pack wiring, high-voltage cable assembly, and bus auto transmission wiring harnesses. It also provides protection products, such as general purpose, high expansion, multi and monofilament, nylon, rubber and plastic hose, hose/cable, cable abrasion protection, and fiberglass/silicone coated sleevings; fiberglass fabrics with aluminized side; wrap around PET fabrics; and PET/CuSn hybrid EMI shielding of EV and HEV's, and HID lamps, as well as bulb socket assemblies and parts. The company was founded in 2004 and is headquartered in Ulsan, South Korea."
1439,086520,에코프로,2,58100,13324060800,1283440097100,22090191,"Ecopro Co., Ltd. focuses on the development of air pollution control materials and parts in South Korea. The company offers environmental solutions; chemical adsorbents used in industrial facilities, purification filters, vehicles, gas masks, etc.; chemical air filters that remove various harmful gases; greenhouse gas reduction equipment; and air pollution prevention systems, such as combustion, concentration, MW, De-NOx, and complex bad odor and VOCs removal systems. It also provides cathode materials, precursors, and lithium-ion products and filter frames. The company was founded in 1998 and is headquartered in Cheongju, South Korea."
1440,247540,에코프로비엠,2,158800,17752487700,3340384360800,21035166,"Ecopro BM Co. Ltd. develops and sells cathode materials used in batteries in Korea and internationally. The company was founded in 2016 and is based in Cheongju, South Korea."
1441,038110,에코플라스틱,2,3020,8568920720,77521497400,25669370,"Ecoplastic Corporation engages in the research, development, production, and sale of auto plastic parts in South Korea. It offers bumpers; consoles, instrument panels, radiator grilles, tail gate garnishes, wheel covers, back panels, rear garnishes, and roof racks; and bumper, trim, lamp, engine part, and fuel tank molds. The company was founded in 1984 and is based in Gyeongju, South Korea."
1442,073540,에프알텍,2,4985,228157715,56829000000,11400000,"Frtek Co.Ltd. provides mobile communication systems, LED lighting products, and information communication construction products in South Korea. It offers wireless solutions, including DAS systems, ICS systems, RF repeaters, and DMB systems; LED solutions, such as system LEDs, indoor and outdoor lighting, industrial lighting, interior lighting products, and routers and sensors; and amplifier solutions comprising APD AMP, DPD AMP, HPA, LPA, and custom amplifier products for defense, broadcasting, and mobile and satellite communication applications. The company was founded in 2000 and is headquartered in Anyang, South Korea."
1443,064850,에프앤가이드,2,9900,38810717700,119592000000,12080000,"FnGuide Inc. provides financial information services. The company was founded in 2000 and is based in Seoul, South Korea."
1444,064090,에프앤리퍼블릭,2,376,778763734,41320179720,109894095,"FN REPUBLIC Co., Ltd provides cosmetics and fashion products under the Jayjun brand name. The company was formerly known as Hanyang Hitao Co., Ltd. and changed its name to FN REPUBLIC Co., Ltd. in June 2017. FN REPUBLIC Co., Ltd. was founded in 1991 and is headquartered in Seoul, South Korea."
1445,036810,에프에스티,2,30450,4682445850,616119636300,20233814,"Fine Semitech Corp. develops and supplies products to semiconductor and FPD industries in South Korea and internationally. It offers semiconductor and FPD Pellicle, a thin membrane that stretched over an aluminum frame and glued to the photomask to protect it from contaminants, such as particles. The company also provides compressor, cryogenic, heat-exchanger, and thermo-electrical chillers, as well as temperature and humidity controllers. In addition, it sells and markets sensor semiconductors, electronic semiconductors, LEDs, and microcontrollers, as well as other products, including cell phones, LCD TVs, LCD panels, monitors, set-up boxes, home appliances, computers, communication networks, vehicles, etc. Further, Fine Semitech Corp. offers technical support services. The company was formerly known as FST Inc. and changed its name to Fine Semitech Corp. in March 2007. Fine Semitech Corp. was founded in 1987 and is headquartered in Hwaseong, South Korea."
1446,173940,에프엔씨엔터,2,5850,229748180,84034548000,14364880,"FNC Entertainment Co., Ltd. engages in the entertainment business primarily in South Korea. It produces concerts, albums, dramas, and movie music; and plans, produces, and sells MD products of artists, as well as intends to develop artists by scouting musicians and actors. The company is based in Seoul, South Korea."
1447,083500,에프엔에스테크,2,13000,3839092900,109014386000,8385722,"FNS TECH. Co., Ltd manufactures and sells process equipment for OLED products in worldwide. It offers cleaner, a device, which removes natural oxide film, ion, organic matters, metal, and impurities on substrates; coater, a device that coats photo-resist in uniform thickness; developer and etcher products; and stripper, a device, which removes photo-resist after the etching process. The company also provides GSM, a device that slim down the thickness of LCD glass; vertical process systems; roll to roll wet process equipment used in FPD manufacturing; and UV lamps for the removal of TOC existing in the DI water. FNS TECH. Co., Ltd was founded in 2002 and is headquartered in Cheonan, South Korea."
1448,054940,엑사이엔씨,2,1575,1131908905,52248338100,33173548,"EXA E&C Inc. manufactures and sells specialized construction and electronic components in South Korea. The company offers clean room products comprising industrial and bio clean rooms; interior finishing of walls, floors, ceilings, and stairs according to the module, light weight, and earthquake-resistant structure of the building; interior design services; and partition products. It also engages in the manufacture of crystal units and oscillators, TCXO and VCXO products, monitor crystal, and IC products for use in the communication industry. The company was formerly known as Yaelim International Corp. and changed its name to EXA E&C Inc. in October 2004. EXA E&C Inc. was founded in 1988 and is headquartered in Seoul, South Korea."
1449,950130,엑세스바이오,2,14000,3314992250,508417378000,36315527,"Access Bio, Inc. engages in the research, development, and manufacture of in vitro rapid diagnostic tests, biosensors, and molecular diagnostic products worldwide. The company was founded in 2002 and is headquartered in Somerset, New Jersey."
1450,205100,엑셈,2,4680,6529289130,158569037640,33882273,"EXEM Co., Ltd. operates as an IT performance management and big data platform company Korea and internationally. Its products include MaxGauge, a database performance management software for database, Java, and AWS; InterMax, a web application server DB integrated performance monitoring solution for application performance management; CloudMOA, a solution that can control large scale IT infrastructure and services in a hybrid cloud environment; XAIOps, an AI-based intelligent IT operation solution; and Flamingo, a solution for performance management of big data operation/analysis/management integration platform. The company also provides artificial intelligence, database, application, cloud, and big data performance diagnostics consulting services. EXEM Co., Ltd. was founded in 2001 and is headquartered in Seoul, South Korea."
1451,070300,엑스큐어,2,4810,0,35430815940,7366074,"Xcure Corp. provides smart card and mobile security platform technology in South Korea and internationally. The company offers USIM cards in the areas of mobile banking transactions, mobile transportation/payment, mobile/card ID, loyalty management system, smart card management system, smart card Web server, and trusted service manager. It also provides banking IC and mobile POS cards, as well as micro SD cards for secure token and payment. In addition, the company offers mobile security platform products, such as secure MicroSD for highly secure hardware backed isolation for various services that are to be enabled on smart devices; and SecuriTEE Stick, a HDMI dongle type android device embedded with secure OS for sending online contents to smart devices. It serves telecommunication, finance/banking, and mobile banking industries. The company was formerly known as Hansol Secure Co., Ltd. and changed its name to Xcure Corp. in March 2020. Xcure Corp. was founded in 2000 and is based in Seoul, South Korea."
1452,092870,엑시콘,2,14250,1096786400,147832065000,10374180,"Exicon Co., Ltd. operates as a semiconductor test solution company in Korea and internationally. The company offers memory, storage, and system on chip testers, as well as embedded memory testers in burn-in; and test services. Exicon Co., Ltd. was founded in 2001 and is headquartered in Seongnam-si, South Korea."
1453,317870,엔바이오니아,2,8950,136216810,67872817250,7583555,"ENVIONEER Co.,Ltd. produces and sells liquid and air filters, and filter papers for environmental industry. The company's products include ENPURE liquid media, ENPURE-Plus electropositive charge media, Enair microfiber glass air media, and ENCOAL coalescer media; and filters, as well as various non-woven products. Its products are used in water treatment fields, such as household water purifiers, industrial water treatment facilities, and nuclear power plants. ENVIONEER Co.,Ltd. was founded in 2001 and is headquartered in Seongnam, South Korea."
1454,067570,엔브이에이치코리아,2,6400,16109722940,189387424000,29591785,"NVH Korea Inc. manufactures and sells automotive noise, vibration, and heat control parts in South Korea and internationally. The company offers interior systems, such as isolation dash pads, tunnel pads, floor modules, car mats, carpet skins, and sound absorption pads; exterior systems, including under covers, insulator tunnels, and wheel guards; and overhead systems comprising headliners and sun visors. It also provides engine systems consisting of partition engine rooms, insulator dashes, and hood insulators; door trims; and control assy-water temperature, cylinder block covers, and thermal management systems. NVH Korea Inc. was founded in 1984 and is headquartered in Ulsan, South Korea."
1455,236810,엔비티,2,23400,5394703900,198612484200,8487713,"NBT inc. provides mobile advertisement services in South Korea. It develops Cash Slide, a smartphone lock-screen application that offers mobile advertising, news, and trend information. The company was founded in 2012 and is headquartered in Seoul, South Korea."
1457,101400,엔시트론,2,918,2775265083,29647644462,32295909,"N Citron, Inc. engages in the manufacture and sale of semiconductor products that process digital audio signals. It offers digital audio amplifier chips for digital TV and AC direct LED drivers, as well as for healthcare sector. The company was founded in 2000 and is headquartered in Seongnam, South Korea."
1458,036570,엔씨소프트,1,932000,84437685000,20461148504000,21954022,"Ncsoft Corporation develops and publishes multiplayer online games in South Korea and internationally. The company offers casual games, mobile games, and characters games. Ncsoft Corporation was founded in 1997 and is headquartered in Seongnam, South Korea."
1459,217820,엔에스,2,9910,961327270,111918921940,11293534,"NS Co., Ltd manufactures and sells rechargeable battery process automation and laser-aided automation equipment in South Korea. It offers package and degas machines, as well as laser slitting and cutting machines. The company offers its products for manufacturing rechargeable batteries and optical films. NS Co., Ltd is headquartered in Cheongju, South Korea."
1460,138250,엔에스쇼핑,1,10900,708866100,367286400000,33696000,"NS Shopping Co., Ltd, operates as a general distribution company in Korea and internationally. It distributes various products through TV home shopping, T-commerce, online shopping, and catalog shopping channels, as well as mobile platforms. The company was founded in 2001 and is based in Seongnam, South Korea."
1461,031860,엔에스엔,2,1385,9802350960,74514994400,53801440,"NSN Co., Ltd., a medical company, develops and sells brain disease treatment devices based on image guided low intensity focused ultrasound technology in the brain neuromodulation market. Its product includes NEUROSONA, a treatment device for brain disease. The company was formerly known as A-motion Co., Ltd. and changed its name to NSN Co., Ltd. in January 2017. NSN Co., Ltd. was founded in 1979 and is based in Seoul, South Korea."
1464,310840,엔에이치스팩13호,2,2110,13057950,7216200000,3420000,"NH Special Purpose Acquisition 13 Co., Ltd. does not have significant operations. It intends to merge with other entities. The company was founded in 2018 and is headquartered in Seoul, South Korea."
1465,353190,엔에이치스팩16호,2,2180,0,9395800000,4310000,"NH Special Purpose Acquisition 16 Company focuses to merge with other companies. The company was founded in 2020 and is headquartered in Seoul, South Korea."
1466,359090,엔에이치스팩17호,2,2090,20741890,14650900000,7010000,"Nh Special Purpose Acquisition 17 Company operates in the financial support services sector. The company was founded in 2020 and is based in Seoul, South Korea."
1467,365590,엔에이치스팩18호,2,2090,1680160,9614000000,4600000,"NH SPECIAL PURPOSE ACQUISITION 18 COMPANY Co., Ltd. focuses on acquiring and merging other companies of growth-oriented industries. The company is based in Seoul, South Korea."
1468,265740,엔에프씨,2,17200,1207564150,153626960000,8931800,"NFC Corporation develops and manufactures cosmetic raw-materials. It offers moisturizers, emulsifiers, UV filters, skin-conditioning products, anti-inflammatory products, and ETC products. The company was founded in 2007 and is based in Incheon, South Korea."
1469,354200,엔젠바이오,2,18150,60595130450,224423152800,12364912,"NGeneBio Co., Ltd. develops in vitro diagnostics companion diagnostics products and bioinformatics software. It offers BRCAaccuTest and BRCAaccuTest PLUS are reagent kits for breast and ovarian cancer, and hereditary breast and ovarian cancer syndrome; HEMEaccuTest, a clinical NGS kit for hematological malignancies, such as acute myeloid leukemia, acute lymphoid leukemia, myelodysplastic/myeloproliferative neoplasm, multiple myeloma, and lymphoma; SOLIDaccuTest, a genetic variants screening for solid tumors; HLAaccuTest, an in vitro diagnostic medical device for human leukocyte antigen typing; and OncoaccuPanel, a solid tumor oncology next generation sequencing test. The company also provides NGeneAnalySys, a software for analysis of the genetic testing data; and EasyHLAanalyzer, which offers the HLA typing identifing human leukocyte antigen for histocompatibility antigens using data from NGS. In addition, it offers IDaccuTest, a short tandem repeat test for family relationship testing, identity testing, forensics, and chimerism analysis; and NGenePlex nCoV qRT-PCR Kit, a reagent of real-time reverse transcription-polymerase chain reaction assay intended for the qualitatively detecting nucleic acid of SARS-CoV-2 from patients infected or suspected of COVID-19. The company was founded in 2015 and is headquartered in Seoul, South Korea."
